,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
479,34,4,3962,15,9,0,12,1,4,0,31,39,0
480,22,4,3953,9,12,2,1,5,4,0,27,39,0
481,14,4,12996,9,12,0,6,3,4,1,39,39,0
482,4,4,27811,15,9,4,12,3,2,1,16,39,0
483,29,4,13197,9,12,0,4,1,4,1,49,39,1
484,56,4,4120,11,8,0,4,1,4,0,34,39,0
485,24,4,24354,11,8,0,3,1,4,1,39,39,0
486,3,4,22591,11,8,4,14,3,4,1,39,39,0
487,10,4,26430,7,11,4,8,1,4,1,29,39,0
488,7,4,15860,9,12,4,10,1,4,1,34,39,0
489,3,4,24470,15,9,2,3,0,4,1,39,39,0
490,22,4,16043,8,10,4,7,3,4,1,39,39,0
491,10,4,17018,9,12,4,6,1,4,1,27,39,0
492,16,4,13170,1,6,2,12,0,4,1,59,39,0
493,16,4,3339,11,8,2,6,0,0,1,39,39,0
494,19,7,23500,6,4,2,3,0,2,1,39,39,0
495,38,4,15636,15,9,2,4,0,4,1,35,39,0
496,2,4,7712,15,9,4,7,3,4,1,39,39,0
497,18,4,4905,11,8,4,4,1,4,1,59,39,0
498,17,4,5900,4,2,4,7,2,1,1,39,25,0
499,45,7,24413,14,14,0,10,1,4,0,34,39,0
500,16,6,1848,15,9,2,3,0,4,1,39,39,1
501,22,4,19133,6,4,2,3,0,4,1,54,26,0
502,19,2,20249,15,9,2,13,0,4,1,39,39,0
503,24,4,24318,9,12,0,1,4,4,0,32,39,0
504,22,6,1146,11,8,2,3,0,4,1,59,39,0
505,21,0,1880,11,8,2,0,5,4,0,9,39,1
506,1,4,12394,11,8,4,1,3,4,0,9,39,0
507,44,4,9446,15,9,2,4,0,4,1,44,39,1
508,3,1,11528,8,10,4,1,3,4,0,35,39,0
509,18,6,27788,11,8,2,14,0,4,1,64,39,1
510,10,4,5514,11,8,4,7,3,4,1,39,39,0
511,49,4,5571,0,5,6,8,4,4,0,37,39,0
512,4,4,28203,11,8,4,14,2,2,1,39,39,0
513,3,4,17574,15,9,4,8,3,4,0,17,39,0
514,17,4,5590,15,9,0,1,3,4,1,39,39,0
515,46,4,10755,4,2,4,9,1,4,0,49,0,0
516,3,0,1255,11,8,4,0,4,4,1,39,39,0
517,14,4,18130,11,8,5,13,1,4,0,39,39,0
518,24,4,13503,10,15,2,10,0,4,1,59,39,0
519,47,7,5876,3,1,2,5,0,3,1,44,4,0
520,15,4,24418,9,12,4,4,1,4,0,39,39,0
521,13,2,13353,11,8,2,14,0,4,1,49,39,1
522,19,6,3858,9,12,2,5,0,4,1,70,39,0
523,5,4,9456,15,9,4,5,3,4,1,11,39,0
524,36,2,9115,15,9,2,4,0,4,1,49,39,0
525,33,4,6899,11,8,6,1,1,0,0,39,39,0
526,19,4,1204,9,12,2,4,0,4,1,39,39,0
527,24,5,20497,1,6,2,4,0,4,1,39,39,0
528,38,4,16960,9,12,4,4,1,4,0,34,39,0
529,21,4,2103,9,12,2,12,0,4,1,49,39,1
530,11,4,25848,9,12,4,4,1,2,1,49,39,0
531,7,2,20305,9,12,4,10,3,4,0,36,39,0
532,43,4,17756,15,9,0,1,2,4,0,39,39,0
533,37,4,25195,0,5,2,8,0,2,1,39,39,0
534,10,5,18279,11,8,2,3,0,4,1,59,39,0
535,13,4,6510,12,13,2,10,5,4,0,29,39,0
536,37,4,11404,11,8,6,14,1,4,1,44,39,0
537,27,4,4906,15,9,2,3,0,4,1,39,39,1
538,35,4,11736,11,8,2,14,0,4,1,59,39,1
539,1,4,3519,1,6,4,8,3,4,1,19,39,0
540,38,4,25986,5,3,2,14,0,4,1,49,39,0
541,18,4,21212,9,12,2,10,0,4,1,49,39,1
542,20,4,13514,9,12,0,4,1,4,0,39,39,1
543,5,4,27355,15,9,4,1,3,4,0,39,39,0
544,28,4,13434,9,12,2,4,0,4,1,44,9,1
545,21,4,17078,9,12,2,5,0,4,1,59,39,0
546,31,4,5821,9,12,2,10,0,4,1,39,39,0
547,18,4,5730,8,10,2,8,0,4,1,39,39,0
548,4,4,16165,8,10,2,3,2,4,1,49,39,0
549,20,6,15410,11,8,2,3,0,1,1,59,30,1
550,1,4,12395,1,6,4,12,3,4,1,24,39,0
551,9,4,6532,0,5,0,7,3,4,1,34,39,0
552,31,5,3177,9,12,2,3,0,4,1,49,39,0
553,34,4,18534,15,9,5,1,1,2,1,39,39,1
554,35,4,7363,15,9,2,3,0,4,1,39,39,0
555,15,7,878,9,12,2,5,0,4,1,39,39,1
556,22,6,16595,9,12,2,8,0,4,1,59,39,0
557,34,4,9596,9,12,2,10,0,4,1,39,39,1
558,37,4,2217,9,12,2,12,0,4,1,49,39,0
559,4,4,10249,15,9,4,10,1,4,0,24,39,0
560,26,4,7826,11,8,5,1,4,2,0,39,39,0
561,15,4,20586,15,9,4,1,3,4,0,39,39,0
562,14,7,15941,12,13,2,10,0,4,1,34,39,1
563,56,0,9737,11,8,2,0,0,4,1,7,39,0
564,9,4,25538,15,9,4,1,2,1,1,59,19,0
565,18,4,6845,11,8,4,3,1,4,1,39,39,0
566,56,4,6509,4,2,2,4,0,4,1,53,39,1
567,8,6,7405,9,12,4,12,1,4,0,39,39,0
568,41,6,182,8,10,2,5,0,4,1,64,39,0
569,15,4,14082,11,8,5,8,3,4,0,36,39,0
570,11,4,5418,9,12,2,10,0,4,1,39,39,0
571,24,6,1253,12,13,4,12,1,4,0,29,39,0
572,36,6,24623,11,8,2,3,0,4,1,47,39,0
573,32,4,13435,11,8,5,1,4,4,0,34,39,0
574,38,4,9129,9,12,2,10,0,4,1,39,39,1
575,12,4,7101,15,9,2,1,5,4,0,49,39,1
576,11,6,9936,8,10,2,5,0,4,1,78,39,0
577,27,4,16851,11,8,2,3,0,4,1,44,39,0
578,24,4,16360,12,13,2,4,0,4,1,44,39,1
579,9,4,9327,8,10,2,12,0,4,1,44,39,1
580,6,4,24925,11,8,2,12,0,4,1,39,39,1
581,20,6,9530,9,12,2,10,5,4,0,39,11,1
582,6,4,10365,9,12,4,10,3,4,1,49,39,1
583,16,4,27961,15,9,4,8,4,2,0,39,39,0
584,27,4,13844,11,8,4,3,3,4,1,39,39,1
585,4,4,27725,15,9,4,11,3,4,1,29,39,0
586,19,4,23884,1,6,2,4,0,4,1,39,5,0
587,27,2,14368,9,12,2,1,0,4,1,39,39,0
588,6,4,16898,11,8,4,8,4,2,0,39,39,0
589,9,4,443,11,8,0,4,3,4,1,39,39,0
590,15,4,20937,4,2,4,8,1,4,1,39,26,0
591,14,4,14970,15,9,2,6,0,4,1,39,39,1
592,33,2,5655,11,8,5,4,4,2,0,34,39,0
593,1,5,25943,15,9,4,1,3,4,0,19,39,0
594,32,4,8455,9,12,2,4,0,4,1,49,39,1
595,42,4,8131,11,8,0,8,1,4,0,39,39,0
596,21,4,4429,11,8,5,7,4,2,0,27,39,0
597,33,5,10735,15,9,2,12,0,4,1,54,39,0
598,34,5,25295,15,9,2,3,0,4,1,54,39,0
599,5,4,10997,15,9,4,7,3,1,1,34,39,0
600,37,4,12998,11,8,2,7,5,4,0,39,39,1
601,20,4,693,11,8,4,14,1,4,1,39,39,0
602,14,4,1558,9,12,6,1,4,4,1,59,39,0
603,50,7,12140,9,12,2,4,0,4,1,39,39,0
604,26,0,13812,1,6,5,0,2,4,1,39,39,0
605,4,4,24369,15,9,4,4,2,4,0,39,39,0
606,13,4,5207,11,8,4,1,1,4,0,39,39,0
607,15,2,22227,15,9,2,11,0,4,1,49,5,0
608,19,4,3972,8,10,4,3,3,1,1,39,39,0
609,16,2,18517,9,12,4,1,1,2,1,39,39,0
610,20,4,27262,11,8,2,3,0,4,1,55,39,0
611,12,4,23566,14,14,2,10,0,4,1,47,39,1
612,1,0,1332,15,9,4,0,3,4,1,29,39,0
613,9,4,20944,15,9,4,12,1,2,1,39,14,0
614,34,4,8078,5,3,2,10,0,4,1,39,39,0
615,22,4,15134,11,8,2,7,0,4,1,39,26,0
616,1,4,26319,11,8,4,8,1,4,1,29,39,0
617,35,4,11506,2,7,2,7,0,4,1,39,39,0
618,14,4,27616,15,9,2,5,0,4,1,39,26,0
619,28,4,24874,9,12,2,4,0,4,1,52,39,1
620,21,4,14134,15,9,2,7,0,4,1,37,39,0
621,4,4,16657,7,11,4,12,1,4,0,34,39,0
622,16,4,1848,11,8,5,6,1,4,1,39,39,0
623,22,4,8239,15,9,0,3,4,4,1,39,39,0
624,14,4,11889,11,8,2,7,0,4,1,39,39,0
625,26,4,17062,9,12,2,4,0,4,1,49,39,1
626,47,0,15611,9,12,2,0,0,4,1,9,39,0
627,16,5,23481,9,12,2,4,0,4,1,44,39,1
628,32,6,1300,11,8,2,5,0,4,1,59,39,0
629,24,4,22134,11,8,2,7,0,4,1,39,39,0
630,38,6,7941,15,9,0,7,1,4,1,39,39,0
631,35,4,11914,15,9,0,1,1,2,0,36,39,0
632,25,4,23280,9,12,0,10,1,2,1,39,39,0
633,7,4,17435,15,9,4,1,3,4,0,29,39,0
634,25,4,12865,11,8,3,1,1,4,1,51,39,0
635,24,7,21316,9,12,2,4,0,4,1,39,39,1
636,18,4,25351,11,8,2,7,0,4,1,39,26,0
637,54,0,6508,4,2,2,0,0,4,1,9,39,0
638,37,1,16765,12,13,0,4,1,4,1,41,39,1
639,7,4,27130,4,2,4,6,2,4,1,39,26,0
640,42,0,13645,11,8,6,0,4,2,0,39,39,0
641,13,0,7900,1,6,4,0,4,2,0,39,39,0
642,40,1,19077,9,12,2,4,5,4,0,39,39,1
643,41,7,15405,12,13,2,4,0,4,1,39,39,1
644,15,4,26975,11,8,4,8,4,2,1,39,39,0
645,5,4,7226,11,8,4,12,3,4,0,24,39,0
646,3,4,27396,11,8,0,8,4,4,0,24,39,0
647,43,0,11702,9,12,2,0,0,4,1,39,39,0
648,34,4,15315,11,8,0,10,4,2,0,39,0,0
649,9,2,16321,11,8,4,1,3,2,0,19,9,0
650,16,4,23257,1,6,2,3,0,4,1,39,39,0
651,2,4,15502,0,5,4,12,4,4,0,39,39,0
652,33,6,4251,11,8,2,8,5,4,0,19,39,1
653,15,4,2379,11,8,2,12,0,4,1,39,39,0
654,34,2,21010,9,12,2,14,0,2,1,39,39,1
655,1,4,4275,15,9,4,12,3,1,0,19,39,0
656,18,1,5564,12,13,2,4,0,4,1,49,39,1
657,5,0,19512,15,9,0,0,3,4,1,24,39,0
658,29,4,16151,11,8,0,3,1,4,1,54,39,0
659,20,4,434,11,8,0,12,4,4,1,44,39,0
660,28,4,2232,15,9,2,1,5,4,0,19,39,1
661,46,4,22967,6,4,2,6,0,4,1,31,39,0
662,36,4,21684,11,8,4,8,2,1,1,9,30,0
663,7,4,8337,11,8,4,1,3,2,0,39,39,0
664,48,0,15279,1,6,2,0,0,4,1,28,39,0
665,26,4,24563,7,11,4,10,1,4,0,31,0,1
666,30,4,22049,11,8,2,7,0,4,1,39,39,0
667,24,4,14498,11,8,4,4,4,4,0,39,39,0
668,10,4,12300,11,8,0,7,1,4,1,39,39,0
669,18,5,25202,11,8,2,4,0,2,1,73,39,0
670,2,4,13986,15,9,4,1,3,4,0,23,39,0
671,30,4,923,15,9,5,8,1,4,0,34,39,0
672,8,1,16452,9,12,4,1,4,2,0,39,39,0
673,42,2,20425,14,14,2,4,0,4,1,39,39,1
674,11,4,19275,0,5,4,7,4,4,0,39,39,0
675,0,4,15351,0,5,4,12,3,4,0,19,39,0
676,4,4,11192,15,9,4,4,3,1,1,49,9,0
677,14,4,17610,11,8,0,12,4,3,0,39,26,0
678,32,4,6424,11,8,0,6,1,4,0,39,39,0
679,31,2,2943,12,13,2,10,0,4,1,49,39,1
680,43,6,7383,10,15,0,12,1,4,1,19,39,0
681,16,6,14131,2,7,4,14,1,4,1,39,39,0
682,23,4,19736,11,8,2,3,0,4,1,39,39,0
683,25,4,2329,15,9,2,3,0,4,1,51,39,0
684,17,4,25632,11,8,2,14,0,4,1,39,39,0
685,21,1,24690,8,10,0,1,3,2,1,51,39,0
686,41,6,20236,15,9,2,4,0,4,1,69,39,1
687,3,4,25719,15,9,4,1,1,4,0,39,0,0
688,35,4,24107,15,9,5,12,2,4,0,54,39,0
689,5,2,16406,15,9,2,11,0,4,1,39,39,0
690,7,4,24789,9,12,2,5,0,4,1,34,39,1
691,22,4,21739,11,8,0,7,4,4,0,39,26,0
692,24,4,15443,12,13,2,4,0,4,1,54,39,1
693,20,0,12557,15,9,2,0,0,4,1,29,39,0
694,39,4,19263,6,4,2,3,0,4,1,39,39,0
695,4,4,21520,11,8,4,8,1,4,0,39,39,0
696,12,4,12181,11,8,0,12,4,4,0,24,39,0
697,28,4,1611,8,10,0,8,1,4,1,9,39,0
698,27,2,11093,15,9,2,11,0,4,1,78,39,1
699,37,4,26835,12,13,2,10,0,4,1,44,39,1
700,7,4,24520,15,9,4,3,1,4,1,39,39,0
701,23,4,967,9,12,2,4,0,4,1,49,39,0
702,26,7,7840,9,12,4,10,3,4,1,59,39,1
703,3,0,20408,15,9,4,0,1,4,1,15,39,0
704,24,6,22023,1,6,0,8,1,4,0,39,39,0
705,15,4,23620,8,10,0,1,1,4,0,39,39,0
706,14,4,3835,9,12,2,1,5,4,0,24,26,0
707,9,4,20539,11,8,0,1,1,4,1,39,39,0
708,33,7,8937,9,12,2,3,0,4,1,39,39,1
709,45,5,10533,8,10,2,4,0,4,1,39,39,0
710,7,4,3821,11,8,2,8,0,4,1,44,39,0
711,41,4,16489,9,12,0,4,1,4,1,64,39,1
712,27,5,2446,15,9,2,3,0,4,1,39,39,1
713,27,4,17944,2,7,0,8,1,4,1,39,39,0
714,20,5,8496,15,9,2,14,0,4,1,49,39,1
715,48,6,3194,5,3,4,5,1,4,1,39,39,0
716,16,4,2255,11,8,2,3,0,4,1,39,39,1
717,17,0,9513,11,8,3,0,1,1,0,36,36,0
718,39,6,12964,12,13,2,10,0,4,1,59,39,1
719,18,4,13707,12,13,2,4,0,4,1,47,39,1
720,16,4,14872,9,12,4,10,3,4,1,39,39,0
721,18,4,14742,9,12,2,13,0,4,1,47,39,0
722,30,6,2584,15,9,3,4,1,4,0,59,39,0
723,18,6,399,6,4,2,3,0,0,1,92,39,0
724,39,4,14829,15,9,0,12,4,4,0,39,39,0
725,12,5,18620,12,13,4,10,3,4,1,39,39,0
726,36,5,4507,14,14,2,10,0,1,1,49,37,1
727,25,4,17205,8,10,5,12,4,2,0,24,39,0
728,3,0,22994,15,9,4,0,2,2,0,39,39,0
729,7,4,20166,9,12,4,13,1,4,1,49,36,0
730,16,4,13734,11,8,2,7,0,4,1,39,39,0
731,25,4,14821,0,5,2,12,0,4,1,44,39,0
732,21,7,6920,15,9,2,11,0,4,1,49,39,1
733,15,4,17348,11,8,4,7,3,4,1,39,39,0
734,3,6,15357,5,3,4,3,3,4,1,19,39,0
735,15,4,11216,11,8,2,3,0,4,1,49,39,0
736,11,2,15348,15,9,2,11,0,4,1,39,39,1
737,34,4,3930,11,8,2,3,0,4,1,54,39,1
738,24,2,8219,11,8,4,8,3,4,1,29,39,0
739,20,2,22368,7,11,3,8,4,2,0,49,39,0
740,6,4,20699,11,8,2,8,5,4,0,39,39,0
741,23,4,12124,11,8,2,3,0,4,1,39,39,0
742,30,4,28389,0,5,2,7,0,4,1,39,39,0
743,29,6,24566,11,8,2,4,0,4,1,49,39,0
744,7,4,24366,9,12,4,12,1,4,1,39,39,0
745,23,4,6281,11,8,0,7,4,2,0,27,39,0
746,13,6,5073,11,8,2,7,3,1,1,59,35,0
747,24,7,14769,14,14,6,10,1,3,0,51,39,1
748,20,7,20540,9,12,2,1,5,2,0,44,39,1
749,32,1,21287,11,8,2,14,0,1,1,39,30,0
750,24,1,1711,9,12,2,4,5,2,0,49,39,1
751,35,2,22117,8,10,2,4,0,4,1,34,39,0
752,6,4,748,15,9,4,12,1,4,1,49,39,0
753,17,4,26214,11,8,0,3,4,2,0,39,39,0
754,8,7,3468,9,12,4,4,1,4,0,39,39,1
755,27,5,2584,11,8,2,3,0,4,1,44,39,1
756,14,2,16268,11,8,0,10,4,4,1,32,39,0
757,36,4,12462,9,12,0,1,4,4,0,39,39,0
758,45,4,11141,11,8,2,4,0,4,1,49,39,0
759,18,4,17942,9,12,4,4,1,4,1,54,39,0
760,13,1,25508,9,12,4,10,1,4,1,39,39,0
761,31,7,19154,11,8,2,1,5,4,0,39,39,1
762,19,4,5315,9,12,4,10,1,4,0,39,39,1
763,15,4,18812,1,6,0,8,1,4,1,32,39,0
764,5,4,24011,15,9,4,9,3,4,0,27,39,0
765,0,0,9483,1,6,4,0,3,4,1,39,39,0
766,2,4,15524,11,8,4,10,1,4,0,39,39,0
767,9,4,16836,11,8,4,1,1,4,0,39,39,0
768,3,0,2319,15,9,4,0,3,4,1,39,39,0
769,39,7,8573,15,9,2,4,0,4,1,34,39,1
770,28,4,25743,5,3,6,8,4,4,0,20,39,0
771,6,4,6248,15,9,4,1,3,1,0,39,30,0
772,14,4,7519,11,8,5,6,1,4,1,39,39,0
773,13,4,8036,1,6,4,12,4,4,0,7,39,0
774,25,4,12035,11,8,2,6,0,4,1,34,39,0
775,10,7,10386,14,14,2,10,0,4,1,59,39,0
776,20,4,22053,9,12,2,4,0,4,1,49,39,1
777,14,4,23991,11,8,4,7,1,4,1,59,39,0
778,16,4,23462,9,12,5,10,1,4,0,39,39,0
779,47,4,4013,13,0,2,6,0,1,1,39,30,0
780,15,4,9857,11,8,0,8,1,4,0,39,39,0
781,45,0,5420,11,8,2,0,0,4,1,39,39,1
782,20,4,12288,15,9,2,3,0,4,1,39,39,0
783,8,4,15133,1,6,2,14,0,4,1,39,39,0
784,32,4,9108,11,8,2,1,0,4,1,39,39,0
785,19,4,6306,9,12,2,10,0,4,1,39,39,1
786,50,4,3194,15,9,2,6,0,4,1,14,39,0
787,37,4,24229,11,8,2,6,0,4,1,39,39,1
788,28,2,17958,10,15,4,10,1,4,0,39,39,1
789,13,4,9528,15,9,4,3,1,4,1,39,39,0
790,22,7,6433,11,8,2,11,2,4,0,39,39,0
791,40,4,1537,0,5,0,8,1,0,0,19,39,0
792,40,4,6289,0,5,4,8,1,4,1,39,39,0
793,6,6,9736,11,8,2,5,0,4,1,39,39,0
794,32,2,7931,11,8,2,8,2,4,1,39,22,0
795,29,7,2247,9,12,2,10,0,4,1,9,39,1
796,24,7,983,9,12,4,13,1,4,0,42,39,0
797,27,4,11945,8,10,2,13,0,4,1,44,39,0
798,8,4,9456,9,12,4,8,3,4,0,29,39,0
799,17,2,15496,9,12,2,3,0,2,1,44,39,1
800,7,4,6070,9,12,4,12,3,4,1,24,39,0
801,15,4,16357,9,12,4,4,1,4,0,44,39,0
802,10,2,10899,11,8,2,13,0,4,1,49,39,1
803,50,4,2221,2,7,2,7,0,2,1,39,5,0
804,19,4,15459,11,8,2,3,0,4,1,39,39,0
805,23,4,24741,15,9,0,4,1,4,1,47,39,0
806,7,4,11680,11,8,2,14,0,4,1,39,39,0
807,29,4,14609,9,12,2,12,0,4,1,39,39,1
808,27,7,11829,11,8,0,1,4,4,0,37,39,0
809,6,6,1389,15,9,2,3,0,4,1,39,39,1
810,29,4,16541,14,14,4,10,1,4,1,87,39,0
811,14,4,23416,8,10,4,13,1,4,1,39,39,0
812,4,2,10355,15,9,2,11,3,2,1,39,39,0
813,44,4,16372,11,8,2,3,0,4,1,39,39,1
814,54,6,392,11,8,2,5,0,4,1,14,39,0
815,25,4,256,9,12,2,4,0,4,1,39,39,1
816,10,0,6005,15,9,2,0,0,2,1,4,39,0
817,4,7,17111,15,9,4,8,1,4,0,15,39,0
818,4,4,20669,13,0,4,5,1,4,1,24,26,0
819,11,2,15370,9,12,0,10,1,4,0,59,39,0
820,10,2,15844,7,11,4,10,3,2,0,36,39,0
821,15,4,398,15,9,4,8,1,4,0,24,39,0
822,30,4,7846,11,8,0,6,1,4,1,39,39,0
823,5,4,1216,7,11,4,4,1,4,1,34,9,0
824,39,4,21108,11,8,2,13,0,4,1,39,39,0
825,3,4,15494,11,8,2,8,2,4,0,39,39,0
826,13,4,4774,15,9,4,12,1,4,0,39,39,0
827,5,4,13227,15,9,4,8,3,4,0,24,39,0
828,11,4,9420,8,10,2,3,0,4,1,44,39,1
829,33,4,9980,12,13,2,4,0,4,1,54,39,1
830,49,7,9975,11,8,2,7,5,4,0,9,39,0
831,21,4,24524,15,9,4,8,1,4,1,45,39,0
832,45,4,13427,2,7,2,4,0,4,1,29,39,0
833,19,1,24999,12,13,0,13,1,4,0,39,39,1
834,30,4,22701,0,5,2,3,0,4,1,34,39,0
835,8,4,13273,11,8,4,13,1,4,1,39,39,0
836,9,4,14697,15,9,2,14,0,4,1,39,39,0
837,20,4,1978,1,6,2,5,0,4,1,39,39,0
838,53,6,24883,5,3,2,3,0,4,1,7,39,0
839,35,4,15571,1,6,2,14,0,4,1,39,39,0
840,53,4,9429,6,4,2,4,0,4,1,17,39,0
841,2,7,1511,11,8,4,11,3,4,1,39,39,0
842,6,4,16480,1,6,4,3,3,4,1,2,39,0
843,20,4,4887,9,12,2,10,5,4,0,15,0,1
844,20,4,12875,1,6,5,12,4,2,0,39,39,0
845,28,7,23164,15,9,0,10,4,2,0,39,39,0
846,12,4,5988,9,12,2,4,0,4,1,49,39,1
847,39,6,19877,9,12,2,4,0,4,1,19,31,0
848,33,4,16308,12,13,2,13,0,4,1,39,39,0
849,3,4,7568,11,8,4,1,2,4,1,29,39,0
850,9,4,21984,9,12,4,1,1,4,1,39,39,0
851,24,5,18219,14,14,2,10,0,4,1,59,39,1
852,4,4,16635,11,8,4,6,3,4,1,39,39,0
853,31,6,8963,4,2,2,3,0,4,1,49,39,0
854,5,4,842,15,9,4,8,1,4,1,39,39,0
855,20,7,4152,7,11,2,8,0,4,1,34,39,0
856,30,4,26403,15,9,2,3,0,2,1,29,39,1
857,44,4,4486,9,12,0,12,4,4,1,39,39,0
858,30,2,12322,12,13,2,10,0,4,1,39,39,1
859,20,4,6740,11,8,2,3,0,4,1,24,39,0
860,29,7,4714,8,10,5,1,4,2,0,39,39,0
861,25,6,5445,11,8,2,12,0,4,1,47,39,0
862,24,4,2263,11,8,0,1,4,4,0,39,39,0
863,16,2,5819,6,4,2,8,0,4,1,39,39,0
864,7,4,15860,9,12,4,10,1,4,1,34,39,0
865,10,4,5266,7,11,4,13,1,4,1,39,39,0
866,23,1,8646,9,12,2,4,0,4,1,38,39,0
867,39,4,1748,0,5,2,7,0,4,1,39,39,0
868,18,1,17557,10,15,2,10,0,4,1,54,2,0
869,7,4,17661,8,10,4,3,1,4,1,39,39,0
870,56,6,21276,15,9,2,10,5,4,0,0,39,0
871,19,4,21231,15,9,4,12,1,4,1,49,39,0
872,14,4,23924,9,12,2,3,0,4,1,49,39,1
873,33,0,8919,11,8,2,0,0,2,1,44,14,0
874,19,4,16221,11,8,4,6,1,2,1,39,39,0
875,20,4,5685,11,8,2,12,0,2,1,39,39,1
876,9,4,16010,9,12,4,10,1,4,0,54,39,0
877,3,4,20268,11,8,4,11,3,4,1,39,5,0
878,41,4,631,9,12,2,10,0,4,1,39,39,1
879,28,7,22710,9,12,2,10,0,4,1,39,39,1
880,16,0,17525,9,12,4,0,3,4,1,39,39,0
881,14,4,9440,9,12,4,13,1,4,0,39,39,0
882,27,4,18494,14,14,2,10,0,4,1,59,39,1
883,2,2,21704,15,9,4,10,3,4,0,29,39,0
884,37,4,27245,11,8,2,13,0,2,1,49,33,1
885,14,7,3224,12,13,2,10,0,4,1,39,39,0
886,10,4,20526,11,8,2,3,0,4,1,34,39,0
887,19,4,10295,15,9,2,12,0,4,1,39,39,1
888,30,1,8386,15,9,0,1,1,4,1,39,39,0
889,18,4,25227,9,12,2,4,0,4,1,44,39,0
890,25,4,2921,3,1,2,1,0,4,1,54,32,1
891,28,4,26431,9,12,0,4,1,4,0,39,39,0
892,53,4,28283,11,8,2,3,0,4,1,39,39,0
893,10,2,15186,2,7,4,8,3,2,0,43,39,0
894,19,4,24409,11,8,2,10,0,4,1,59,39,1
895,6,4,4018,11,8,3,7,1,4,1,39,39,0
896,8,4,18905,9,12,4,4,1,4,1,49,39,0
897,28,6,18100,15,9,2,3,0,4,1,44,39,1
898,7,4,24261,11,8,4,6,3,4,1,29,39,0
899,73,4,10046,7,11,2,12,0,4,1,49,39,1
900,33,4,3029,11,8,2,7,0,4,1,43,39,1
901,20,4,6362,11,8,2,3,0,4,1,95,39,1
902,14,4,26802,15,9,4,1,1,4,0,39,39,0
903,0,4,2663,1,6,4,5,3,4,1,39,39,0
904,9,4,23434,15,9,4,1,1,2,1,37,39,0
905,24,4,9458,10,15,2,10,0,4,1,59,39,0
906,33,5,9734,11,8,2,4,0,4,1,59,39,1
907,28,6,23204,11,8,2,14,0,4,1,78,39,0
908,37,6,27063,15,9,2,12,0,4,1,54,39,1
909,37,4,14656,11,8,2,3,0,4,1,39,39,0
910,21,4,12742,11,8,4,7,3,4,1,39,39,0
911,5,4,16379,11,8,2,12,2,4,0,37,39,0
912,26,4,24225,11,8,2,7,0,4,1,39,39,0
913,2,0,17627,11,8,4,0,3,4,0,29,39,0
914,13,4,12232,9,12,2,13,0,4,1,39,39,1
915,14,0,14678,6,4,0,0,4,4,0,39,39,0
916,25,4,4956,11,8,5,3,1,4,1,39,39,0
917,31,4,16310,15,9,2,7,0,4,1,39,39,1
918,39,4,9158,15,9,2,14,0,2,1,34,39,1
919,4,2,27109,15,9,4,1,4,4,1,35,39,0
920,28,4,11991,9,12,2,3,0,4,1,39,39,0
921,20,4,6853,14,14,2,4,0,4,1,39,39,1
922,21,2,5592,9,12,2,10,0,4,1,29,39,0
923,17,4,21978,15,9,2,12,0,4,1,49,39,0
924,12,4,15154,11,8,0,11,3,4,1,39,39,0
925,7,4,19087,11,8,2,7,0,4,1,39,39,0
926,62,0,304,12,13,4,0,1,4,0,22,39,0
927,18,4,20503,7,11,4,7,1,4,1,54,39,0
928,22,6,1412,0,5,2,14,0,4,1,69,39,0
929,56,6,18233,5,3,2,5,0,4,1,11,39,0
930,40,4,14676,8,10,4,8,3,4,0,39,39,0
931,18,5,11836,9,12,2,12,0,4,1,49,39,0
932,43,4,22174,11,8,2,6,0,4,1,31,39,0
933,2,0,11790,15,9,4,0,3,2,0,39,39,0
934,37,4,19306,11,8,2,7,0,4,1,39,39,0
935,36,6,5003,9,12,2,3,0,4,1,39,39,0
936,6,4,13399,15,9,4,4,2,4,0,39,39,0
937,40,6,295,15,9,2,4,0,4,1,47,39,1
938,10,6,9894,0,5,4,12,3,4,0,47,39,0
939,8,4,9599,11,8,4,4,3,2,1,39,39,0
940,21,4,18572,11,8,2,3,0,2,1,39,39,0
941,31,4,10480,15,9,2,12,0,2,1,59,39,1
942,7,4,7937,11,8,4,1,4,4,0,44,39,0
943,50,5,2054,15,9,2,12,0,4,1,39,39,0
944,3,4,12599,11,8,4,8,3,2,1,34,39,0
945,21,4,18405,10,15,2,10,0,1,1,39,3,1
946,37,4,22876,5,3,2,3,0,4,1,39,39,0
947,3,6,6703,15,9,4,5,3,4,1,39,39,0
948,40,4,27769,0,5,5,4,1,4,1,54,39,0
949,17,1,27080,9,12,4,4,1,4,1,43,39,0
950,17,4,19334,11,8,5,3,4,4,1,48,39,0
951,63,4,8961,11,8,3,7,1,4,0,15,39,0
952,23,4,17184,11,8,2,7,5,4,0,39,39,0
953,2,2,18794,1,6,4,6,2,4,1,34,39,0
954,18,4,16459,15,9,2,11,0,4,1,55,39,0
955,4,4,2922,11,8,4,12,4,4,0,39,39,0
956,42,2,3359,1,6,2,8,0,4,1,39,39,0
957,36,4,3936,15,9,2,14,0,4,1,39,39,1
958,24,6,8653,8,10,2,8,5,4,0,39,39,1
959,42,4,6087,11,8,2,14,0,4,1,54,39,0
